gen,best,avg,median,worst,feasible_count,hard_feasible_count,soft_penalty_count,A_count,B_count,C_count,individuals_with_B,individuals_with_C,individuals_all_A,b_success,b_infeasible,b_repaired,c_success,c_infeasible,c_repaired,best_A_count,best_B_count,best_C_count,truck_distance,uav_distance,energy,plan_completion_time,air_ground_reward,penalty,elapsed,avg_B_candidate_score,b_candidate_accepted_count,b_decoded_success_count,b_failure_reasons,b_gene_count_in_population,b_individual_count,best_B_candidate_score,c_candidate_accepted_count,c_decoded_success_count,c_failure_reasons,c_gene_count_in_population,closure_route_cost,delay_cost,early_stop_reason,early_stop_triggered,energy_cost,final_return_penalty,infeasible_penalty,last_improvement_gen,min_fitness,mutation_b_added,mutation_b_removed,no_improvement_count,orders_where_B_feasible,population_size,raw_truck_distance,raw_uav_distance,repair_penalty,residual_cost,seconds_per_generation,station_queue_penalty,time_cost,total_fitness,truck_distance_cost,uav_distance_cost,unserved_penalty,waiting_cost
0,43596.3935775832,121426.5128813365,59766.0895155928,632128.2519028555,0,0,30,340,41,9,23,4,7,33,8,0,0,9,105,12,1,0,28395.083160548445,1282.5317913644612,425.93907748383486,2647.799531663411,1000.0,3003.0,40.487258434295654,-669.5856199086809,33,33,{'payload_exceed': 8},41,23,-956.9023481817454,0,0,"{'drone_not_at_independent_node': 5, 'payload_exceed': 4}",9,0.0,38512.257974622524,,False,425.93907748383486,0.0,0.0,0,43596.3935775832,0,0,0,"['DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-10']",30,28395.083160548445,1282.5317913644612,3000.0,7.275957614183426e-12,0.0,3.0,2647.799531663411,43596.3935775832,0.0,0.0,0.0,7.39699381342416
1,43596.3935775832,100275.1474708714,63439.360681633705,325189.5630772092,0,0,30,356,27,7,20,6,6,19,8,0,0,7,104,12,1,0,28395.083160548445,1282.5317913644612,425.93907748383486,2647.799531663411,1000.0,3003.0,53.2165641784668,-891.0165599732921,19,19,{'payload_exceed': 8},27,20,-945.7112931813647,0,0,"{'drone_not_at_independent_node': 2, 'payload_exceed': 5}",7,0.0,38512.257974622524,,False,425.93907748383486,0.0,0.0,0,43596.3935775832,15,2,0,"['DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10']",30,28395.083160548445,1282.5317913644612,3000.0,7.275957614183426e-12,12.729305744171143,3.0,2647.799531663411,43596.3935775832,0.0,0.0,0.0,7.39699381342416
